"id","gender","birthyr","race","educ","faminc","inputstate","pid3","pid7","votereg","ideo5","newsint","marstat","child18","employ","presvote16post","region"
338708586,2,1988,2,3,4,26,1,1,1,5,1,6,1,1,1,2
153637553,2,1987,2,6,97,48,1,1,1,2,1,5,2,1,1,3
304762744,2,1981,2,2,2,1,1,1,3,4,5,5,1,1,7,3
327662971,2,1983,2,2,1,36,1,1,1,4,2,5,1,7,1,1
331896998,2,1982,2,3,3,18,1,1,1,4,3,1,1,8,7,2
280162917,2,1988,2,3,4,48,1,2,1,3,2,1,2,2,7,3
335862127,2,1986,2,5,9,13,5,3,1,6,5,1,2,1,1,3
327591130,2,1980,2,3,1,1,3,3,1,3,2,1,1,4,7,3
153406707,2,1987,2,6,5,24,3,3,1,2,3,5,2,1,1,3
281183475,2,1984,2,5,10,6,1,1,1,2,4,1,2,1,1,4
283227839,2,1975,2,3,8,28,1,1,1,3,1,1,1,7,1,3
328815962,2,1983,2,3,97,51,5,4,2,6,5,5,2,3,7,3
330486526,2,1980,2,2,4,24,3,4,1,2,3,5,1,1,7,3
380056305,2,1974,2,6,5,6,3,4,1,6,2,1,1,2,6,4
151355567,2,1980,2,3,10,36,1,1,1,1,2,1,1,1,1,1
153654122,2,1986,2,4,4,1,5,4,1,6,2,5,2,1,1,3
337422567,2,1984,2,4,97,32,3,4,3,6,3,5,2,2,7,4
307061663,2,1981,2,3,97,37,3,4,3,6,5,1,1,8,7,3
329431836,2,1974,2,5,10,55,1,1,1,4,1,6,1,1,1,2
157088595,2,1976,2,3,97,51,1,1,1,2,2,1,1,2,1,3
136979688,2,1974,2,4,3,37,1,2,1,1,3,3,1,1,1,3
301609370,2,1982,2,3,1,53,1,1,1,2,1,5,1,7,1,4
327667745,2,1980,2,2,2,39,1,1,1,3,1,1,1,7,1,2
301896671,2,1980,2,2,2,25,1,2,1,4,5,5,1,7,1,1
152815375,2,1974,2,4,8,53,2,6,1,4,1,1,1,6,1,4
133384733,2,1985,2,5,4,18,3,3,1,1,1,1,1,2,6,2
345655239,2,1982,2,3,97,36,1,1,1,6,2,1,1,7,1,1
284780628,2,1983,2,2,5,28,1,1,1,6,5,5,2,2,1,3
136346846,2,1987,2,5,5,4,1,2,1,2,3,5,2,1,1,4
293576331,2,1985,2,2,97,47,3,4,1,5,3,2,1,4,7,3
328844879,2,1988,2,5,1,28,1,1,1,3,3,5,2,5,1,3
314181566,2,1988,2,5,13,12,3,8,1,3,3,5,2,1,1,3
300571732,2,1984,2,4,97,45,3,8,2,3,5,5,2,8,7,3
330795891,2,1980,2,2,1,24,3,4,2,5,2,5,2,6,7,3
327673604,2,1974,2,6,6,36,2,7,1,4,1,5,2,1,7,1
134981314,2,1984,2,5,6,24,3,3,1,2,2,5,2,1,1,3
346919222,2,1982,2,3,1,26,1,1,1,3,2,5,1,6,1,2
306531672,2,1981,2,5,10,10,1,1,1,4,4,1,1,7,7,3
313880160,2,1985,2,3,8,17,1,2,1,3,2,5,1,2,1,2
157505067,2,1982,2,2,97,26,3,4,1,3,3,5,2,2,1,2
336825971,2,1981,2,3,8,17,3,4,1,3,3,1,1,1,4,2
297891446,2,1975,2,3,5,26,1,2,1,2,1,5,2,1,1,2
333513438,2,1981,2,2,1,37,1,1,1,4,3,2,1,4,1,3
340858636,2,1981,2,4,6,37,1,1,1,1,1,1,1,1,1,3
427559747,2,1988,2,6,9,13,1,1,1,1,1,5,2,2,1,3
133602580,2,1974,2,4,4,1,1,2,1,3,2,1,1,2,6,3
131901370,2,1987,2,3,1,39,3,4,1,3,4,5,1,3,1,2
329082732,2,1976,2,2,4,51,1,1,1,1,4,5,2,1,1,3
296836259,2,1978,2,3,2,47,1,1,1,4,3,5,2,1,1,3
399683059,2,1974,2,6,11,13,1,1,1,2,1,1,1,1,1,3
136032322,2,1976,2,4,1,13,5,4,2,6,4,5,1,1,7,3
308379595,2,1977,2,2,1,48,1,1,2,3,5,3,1,1,7,3
328731780,2,1981,2,4,6,18,3,4,1,3,1,1,1,2,1,2
137235643,2,1984,2,2,3,45,1,1,1,5,2,5,1,4,1,3
328027797,2,1982,2,4,97,13,3,4,1,4,4,5,1,1,1,3
290341876,2,1977,2,6,6,13,1,1,1,6,2,1,1,1,1,3
132051898,2,1979,2,3,5,48,3,3,1,3,1,5,2,1,1,3
135183761,2,1974,2,5,6,37,3,3,1,1,1,5,2,1,7,3
321778869,2,1988,2,3,97,39,3,3,1,6,2,6,1,1,1,2
327284033,2,1983,2,4,3,51,1,1,1,1,1,5,1,1,1,3
141399635,2,1986,2,6,4,1,3,4,1,3,2,5,2,1,1,3
140646554,2,1977,2,4,12,13,3,4,1,5,2,5,2,1,7,3
138520927,2,1975,2,6,6,29,1,2,1,3,1,1,1,1,1,2
140619632,2,1986,2,3,97,6,1,1,1,1,1,5,2,8,1,4
328741181,2,1977,2,1,1,13,1,2,1,2,2,5,1,2,1,3
316439899,2,1983,2,3,4,13,1,1,1,2,1,5,2,1,1,3
296492223,2,1986,2,1,1,32,1,1,1,1,4,1,1,7,7,4
136415180,2,1986,2,3,97,13,1,1,1,6,5,5,1,1,1,3
152099030,2,1984,2,5,10,12,5,3,1,3,1,1,1,1,1,3
352003819,2,1981,2,4,5,21,1,1,1,6,3,5,1,1,7,3
143002131,2,1980,2,5,3,13,1,2,1,3,4,1,1,1,1,3
351688973,2,1988,2,3,97,6,1,2,1,3,2,5,2,2,1,4
140961267,2,1976,2,2,1,36,5,8,2,6,5,5,2,1,7,1
133882587,2,1974,2,4,3,48,1,1,1,1,4,5,2,8,7,3
333005602,2,1982,2,3,3,13,2,7,1,5,3,1,1,7,2,3
292385743,2,1980,2,3,6,48,1,1,1,1,1,5,2,4,1,3
330443056,2,1988,2,2,3,10,1,2,1,3,2,5,2,2,1,3
285748217,2,1979,2,5,4,36,1,1,1,4,2,5,1,1,1,1
313391889,2,1984,2,4,1,28,1,1,1,6,5,5,2,1,1,3
305486530,2,1982,2,5,5,51,5,4,2,6,2,5,2,8,7,3
327683446,2,1978,2,2,1,13,1,1,1,2,2,5,1,8,1,3
347016858,2,1974,2,5,1,51,1,1,1,3,1,5,1,2,1,3
132631253,2,1978,2,2,4,53,3,3,1,2,4,5,1,1,1,4
327668543,2,1964,2,1,1,11,3,4,3,1,5,5,2,4,7,3
305859525,2,1967,2,2,9,37,2,6,1,3,2,1,1,7,2,3
141223634,2,1966,2,3,2,28,1,1,1,3,1,5,2,5,7,3
301261197,2,1962,2,2,3,12,3,4,2,5,3,3,2,1,7,3
136108671,2,1963,2,4,8,22,4,4,1,6,1,1,2,2,7,3
137347125,2,1972,2,6,97,53,1,1,1,2,1,1,1,1,1,4
152441043,2,1968,2,2,97,24,1,2,1,3,2,5,2,7,1,3
136382840,2,1971,2,6,8,13,1,1,1,2,2,5,2,1,1,3
317948147,2,1955,2,5,11,51,1,1,1,3,1,1,2,7,1,3
320823656,2,1956,2,2,4,32,1,1,1,1,1,3,2,1,1,4
302627856,2,1963,2,6,11,48,1,1,1,2,2,5,2,1,1,3
144993113,2,1956,2,5,2,48,2,6,1,5,1,4,2,5,1,3
327838090,2,1972,2,2,4,48,1,1,1,1,4,5,1,1,1,3
135796996,2,1964,2,3,4,37,1,2,1,2,3,1,2,4,1,3
331660342,2,1961,2,2,4,29,1,2,1,6,2,1,2,1,1,2
132784588,2,1962,2,5,12,34,1,1,1,3,1,1,2,1,1,1
154800463,2,1960,2,4,2,29,1,1,1,4,1,4,2,6,1,2
317136784,2,1955,2,5,12,45,1,1,1,2,2,1,2,1,1,3
306312838,2,1964,2,2,4,42,1,1,1,4,2,5,2,2,1,1
282512600,2,1960,2,2,10,13,1,1,1,5,2,1,1,6,1,3
133258082,2,1973,2,5,5,51,1,1,1,3,2,1,1,7,7,3
316745862,2,1956,2,2,1,39,1,2,1,3,1,3,2,2,1,2
134169636,2,1962,2,4,2,1,1,2,1,4,2,3,2,6,1,3
293490175,2,1958,2,2,97,18,1,1,1,2,2,6,2,1,1,2
140732647,2,1960,2,3,2,28,1,1,1,3,2,3,1,2,1,3
140864268,2,1965,2,3,7,21,1,1,1,2,1,1,1,1,1,3
148979592,2,1961,2,4,6,45,5,8,1,3,3,4,2,1,1,3
340449801,2,1967,2,2,97,42,1,2,1,3,4,5,2,4,7,1
292204730,2,1968,2,4,4,34,1,2,1,1,1,6,1,5,4,1
134768388,2,1961,2,4,9,27,3,5,1,4,1,1,2,2,6,2
293427294,2,1960,2,4,2,28,1,1,1,3,2,3,2,5,1,3
136918655,2,1972,2,4,7,37,3,3,1,3,1,1,1,1,1,3
132494326,2,1958,2,5,97,51,1,1,1,6,1,5,2,1,1,3
132342916,2,1973,2,4,4,48,3,4,1,3,2,5,1,1,7,3
138642230,2,1963,2,3,97,17,1,1,1,6,1,1,1,7,1,2
131722387,2,1957,2,4,10,55,1,1,1,1,1,1,2,1,1,2
336121001,2,1972,2,2,3,22,1,2,1,3,2,5,1,1,1,3
328191135,2,1966,2,2,3,42,1,2,1,4,2,5,2,5,1,1
147701868,2,1957,2,2,5,22,1,2,1,1,3,3,1,7,7,3
135796723,2,1963,2,1,1,48,1,2,1,3,3,3,1,6,3,3
132833805,2,1962,2,3,9,34,1,1,2,3,4,1,2,4,7,1
136441633,2,1961,2,6,10,12,1,1,1,2,1,3,2,1,1,3
136615065,2,1956,2,3,97,39,3,4,1,3,1,5,2,1,1,2
154643068,2,1966,2,3,2,36,3,3,1,3,2,5,1,2,1,1
140646015,2,1959,2,4,8,51,1,1,1,3,1,3,2,1,1,3
287237733,2,1970,2,2,10,39,3,5,1,6,5,1,1,4,1,2
137538442,2,1959,2,3,5,24,1,1,1,1,1,1,1,1,1,3
310360553,2,1955,2,5,3,45,1,1,1,2,1,3,2,2,1,3
137179034,2,1964,2,3,4,1,3,4,1,3,2,3,2,6,1,3
156168858,2,1970,2,2,2,45,1,2,1,6,5,5,2,1,1,3
299685259,2,1968,2,3,7,11,1,1,1,2,1,5,2,1,1,3
146492429,2,1959,2,2,3,12,1,1,1,5,3,4,2,4,1,3
312330290,2,1955,2,5,3,34,1,1,1,2,1,5,2,6,1,1
300035154,2,1965,2,1,2,42,1,2,1,3,2,5,1,7,1,1
152095257,2,1972,2,3,3,6,1,1,1,4,2,5,1,6,7,4
316651054,2,1972,2,2,3,37,1,1,1,6,5,5,2,2,1,3
136323900,2,1962,2,6,15,55,4,5,1,3,1,1,1,5,2,2
132623504,2,1954,2,3,5,17,1,1,1,2,1,3,2,1,1,2
156654357,2,1956,2,2,2,29,1,1,1,2,5,2,2,6,7,2
134308656,2,1964,2,3,13,51,2,7,1,5,1,1,1,2,2,3
146041146,2,1959,2,5,4,39,1,1,1,2,1,3,2,6,1,2
134114434,2,1967,2,3,6,31,1,1,1,3,2,3,2,1,1,2
334052298,2,1972,2,2,3,45,3,4,1,1,4,5,1,6,1,3
321679749,2,1972,2,2,1,6,1,1,1,1,1,3,2,6,1,4
314091518,2,1966,2,3,16,53,3,3,1,3,1,1,2,7,1,4
328438158,2,1960,2,2,97,36,1,1,1,1,2,5,2,2,1,1
136324082,2,1959,2,3,11,29,3,5,1,4,1,1,1,7,2,2
140418816,2,1966,2,4,5,51,1,1,1,2,1,3,2,1,1,3
318786915,2,1956,2,2,6,22,4,4,2,6,1,1,2,9,7,3
313779878,2,1966,2,4,4,1,1,2,1,2,4,5,2,2,7,3
147288238,2,1956,2,5,9,28,1,1,1,3,2,1,2,1,1,3
141719262,2,1971,2,3,3,17,3,4,1,3,1,3,2,2,7,2
289472245,2,1971,2,4,3,37,1,1,1,3,1,5,1,1,1,3
141428860,2,1961,2,5,9,5,3,5,1,5,3,1,2,1,2,3
299874497,2,1965,2,2,6,24,1,1,1,6,4,1,1,5,1,3
135536295,2,1956,2,3,7,48,1,1,1,4,2,3,2,1,1,3
305261984,2,1962,2,2,6,18,1,1,1,1,1,5,1,7,1,2
299588078,2,1960,2,1,4,48,1,1,1,3,4,1,2,6,7,3
138429759,2,1964,2,3,11,48,3,3,1,3,2,1,2,1,7,3
288018485,2,1970,2,3,5,25,4,4,1,3,2,5,2,1,1,1
136100656,2,1955,2,2,5,12,1,1,1,3,2,4,1,2,1,3
338018708,2,1967,2,2,97,17,1,1,1,3,3,5,2,4,1,2
145632633,2,1971,2,2,1,34,1,2,1,6,3,5,1,6,7,1
281184371,2,1962,2,2,2,5,1,1,1,4,4,1,2,7,7,3
283987857,2,1966,2,3,6,37,1,1,1,3,2,3,1,2,1,3
134792916,2,1954,2,5,9,45,1,1,1,2,1,1,2,1,1,3
327766732,2,1967,2,2,1,11,1,1,1,1,2,3,2,6,7,3
303014886,2,1973,2,6,12,51,1,2,1,3,1,5,2,1,1,3
328330288,2,1960,2,2,4,1,1,1,1,4,1,1,2,1,1,3
137328351,2,1955,2,6,2,34,1,1,1,2,2,5,1,8,1,1
327714960,2,1958,2,2,5,24,1,1,1,1,2,1,2,1,1,3
138826743,2,1961,2,2,5,13,1,1,1,2,1,1,1,1,1,3
142647119,2,1961,2,3,9,13,1,1,1,3,1,3,2,5,1,3
146969983,2,1954,2,6,6,32,1,1,1,4,1,4,1,5,1,4
157739623,2,1957,2,6,11,36,1,1,1,1,1,4,1,1,1,1
321784770,2,1960,2,2,7,48,3,4,1,3,1,1,2,7,1,3
295542155,2,1960,2,1,2,1,1,1,1,1,1,1,2,6,1,3
135871231,2,1967,2,5,12,6,3,4,1,3,2,1,2,1,2,4
285453160,2,1957,2,5,11,45,1,1,1,2,2,1,2,2,1,3
310534209,2,1965,2,6,97,18,1,1,1,2,1,1,1,7,1,2
137296046,2,1960,2,1,2,39,1,1,1,4,2,6,2,6,1,2
135117730,2,1959,2,6,3,28,1,1,1,4,2,1,1,2,1,3
152049764,2,1957,2,6,7,12,2,6,1,5,1,3,2,2,2,3
132682717,2,1960,2,3,5,13,1,1,1,3,1,2,2,1,1,3
136737838,2,1966,2,6,1,6,1,2,1,3,1,5,2,4,7,4
291204731,2,1964,2,2,3,13,1,1,1,1,1,5,1,5,1,3
330504411,2,1972,2,2,2,17,1,1,1,2,3,5,1,2,1,2
308804488,2,1942,2,6,97,13,1,1,1,2,1,1,2,5,7,3
149483739,2,1940,2,2,3,18,1,1,1,3,3,4,2,5,1,2
157204557,2,1933,1,2,4,42,2,7,1,4,1,4,2,5,2,1
139677068,2,1946,2,3,3,13,1,1,1,3,4,3,2,5,1,3
307626472,2,1952,2,2,1,42,1,1,1,3,1,1,2,5,1,1
305651877,2,1949,2,2,2,6,1,1,1,3,2,5,2,5,1,4
300318990,2,1944,2,2,5,39,1,2,1,3,3,1,2,7,1,2
342958832,2,1937,2,2,97,32,1,2,1,2,3,5,2,5,7,4
303949099,2,1947,2,2,5,13,1,1,1,4,2,3,2,5,1,3
151833541,2,1952,2,2,4,42,1,1,1,2,3,1,2,6,7,1
283828341,2,1946,2,4,7,17,1,1,1,3,1,5,2,5,1,2
135622199,2,1926,1,1,6,10,2,7,1,5,1,3,2,1,2,3
96848422,2,1939,2,5,12,6,1,1,1,2,1,5,2,5,1,4
132585907,2,1952,2,6,12,48,3,3,1,3,1,1,2,1,1,3
101538604,2,1938,2,2,5,47,3,4,1,3,2,1,2,5,1,3
132528906,2,1952,2,5,3,22,1,2,1,2,2,5,2,5,7,3
158968865,2,1939,2,2,2,13,5,3,1,3,2,4,2,5,7,3
153008407,2,1949,2,2,1,22,1,2,1,6,1,6,2,5,1,3
280466528,2,1930,2,6,3,36,1,1,1,1,1,4,2,5,1,1
132791420,2,1951,2,4,4,51,1,1,1,4,1,5,2,6,1,3
327726699,2,1944,2,2,3,42,1,2,1,1,2,5,2,5,1,1
150539031,2,1953,2,2,3,45,1,1,1,3,1,4,2,5,1,3
301308356,2,1947,2,2,4,13,1,1,1,3,1,1,2,5,7,3
133478183,2,1950,2,2,5,17,1,1,1,2,1,5,2,5,1,2
281444974,2,1947,2,2,97,13,1,1,1,6,1,1,2,2,1,3
330446584,2,1940,2,2,3,42,1,2,1,6,3,4,2,5,1,1
404094466,2,1943,2,2,6,8,1,1,1,6,5,4,2,5,1,4
431523910,2,1943,2,2,9,17,1,1,1,3,2,1,2,5,1,2
404848156,2,1936,2,2,5,24,1,1,1,2,2,3,2,2,1,3
286011011,2,1944,2,5,3,12,1,1,1,2,1,3,2,5,1,3
282286332,2,1926,1,2,2,16,2,6,1,4,1,4,2,5,2,4
142089142,2,1945,2,2,3,42,1,1,1,1,1,3,2,5,1,1
308472968,2,1923,1,6,11,55,1,1,1,2,1,1,2,5,1,2
141504768,2,1949,2,2,3,42,3,3,1,3,3,4,2,5,1,1
132000189,2,1951,2,2,6,34,1,1,1,2,2,3,2,5,1,1
133153005,2,1939,2,4,3,29,1,1,1,6,2,4,2,5,1,2
386170735,2,1944,2,2,5,42,1,1,1,2,1,5,2,5,1,1
302659062,2,1929,2,4,8,11,1,1,1,3,2,4,2,5,1,3
325148648,2,1942,2,2,1,36,1,1,1,3,2,4,2,5,1,1
328199675,2,1943,2,2,6,55,1,2,1,3,2,5,2,5,4,2
287012641,2,1945,2,3,6,13,2,7,1,5,1,1,2,2,2,3
337773526,2,1937,2,2,4,37,1,2,1,2,2,4,2,5,1,3
307628390,2,1945,2,2,7,13,1,1,1,2,1,1,2,5,1,3
295021306,2,1952,2,2,2,45,1,1,1,2,3,3,2,6,1,3
140620087,2,1951,2,2,3,37,1,1,2,5,2,4,2,5,7,3
136133640,2,1944,2,3,6,18,1,2,1,3,1,3,2,2,1,2
362226640,2,1937,2,5,11,24,1,2,1,3,1,1,2,5,1,3
280424654,2,1952,2,2,5,42,1,2,1,3,2,4,2,5,1,1
296832010,2,1953,2,2,97,5,1,1,1,5,5,4,2,5,7,3
155539264,2,1952,2,4,97,13,1,1,1,2,1,3,2,5,1,3
142270792,2,1951,2,6,10,29,1,1,1,3,1,3,2,5,1,2
153271355,2,1932,2,5,6,25,1,1,1,3,1,5,2,4,1,1
402904424,1,1991,3,2,1,48,3,4,1,2,2,5,2,4,1,3
422314745,1,1989,3,1,1,15,2,6,3,4,2,6,2,4,7,4
405005964,1,1995,3,1,2,48,3,5,2,4,3,5,2,4,7,3
410986239,1,1999,3,2,4,4,3,4,1,3,1,5,2,8,7,4
341966078,1,1997,3,1,5,6,3,4,2,4,4,5,2,4,7,4
395001760,1,1996,3,2,3,48,1,2,1,3,3,5,2,8,1,3
416523092,1,1991,3,4,1,19,4,4,1,2,1,5,2,4,4,2
400428888,1,1990,3,2,8,10,1,2,3,4,1,3,1,8,7,3
439288807,1,1999,3,2,97,6,1,2,2,6,2,5,2,8,7,4
420543094,1,1999,3,2,97,48,5,8,2,6,5,5,2,8,7,3
424202239,1,1997,3,1,1,12,2,6,2,1,2,4,2,2,7,3
386576147,1,1996,3,3,2,25,3,4,1,1,1,3,2,8,1,1
415182550,1,1999,3,2,4,55,1,2,2,4,3,5,2,2,7,2
444500776,1,2000,3,2,5,6,1,1,2,1,2,6,2,4,7,4
333557874,1,1989,3,6,9,42,3,3,1,2,1,1,2,1,7,1
411267359,1,1994,3,4,2,10,1,2,2,2,4,3,2,2,7,3
384862778,1,1992,3,2,4,6,1,1,1,2,1,2,1,5,1,4
430976006,1,1997,3,2,5,48,3,5,2,3,2,5,2,8,7,3
382301842,1,1997,3,3,97,12,1,1,1,1,1,5,2,8,1,3
408765181,1,1989,3,2,3,17,3,4,1,4,2,1,1,1,7,2
135635555,1,1990,3,5,5,17,3,4,2,6,4,5,2,1,7,2
334068307,1,1995,3,4,6,12,5,8,1,6,4,5,2,8,2,3
392737960,1,1994,3,5,97,48,1,1,1,2,1,5,2,2,1,3
388619678,1,1992,3,3,3,24,3,4,1,3,1,5,2,8,6,3
387069402,1,1991,3,5,9,15,3,4,1,4,2,5,2,1,2,4
350562995,1,1990,3,2,97,6,2,6,1,4,3,5,2,1,3,4
373812333,1,1997,3,1,4,42,1,2,1,2,1,5,2,8,2,1
375745306,1,1994,3,2,4,6,1,2,1,2,1,6,1,1,1,4
427575448,1,1999,3,1,11,13,2,7,2,3,2,1,1,1,7,3
432224309,1,1997,3,2,2,38,3,3,1,3,2,1,1,8,7,2
302971976,1,1992,3,4,5,36,3,4,1,3,2,5,2,8,3,1
421844415,1,1999,3,2,7,6,5,8,2,6,5,5,2,2,7,4
414728222,1,1998,3,1,2,48,5,8,2,4,3,5,2,8,7,3
386159941,1,2000,3,1,97,36,1,1,1,2,1,5,2,8,7,1
411178578,1,1997,3,1,3,36,1,2,1,3,3,5,2,8,7,1
433289002,1,1999,3,2,97,6,1,2,2,3,1,5,2,8,7,4
372508625,1,1991,3,5,6,39,1,1,1,6,2,5,1,4,1,2
401425240,1,2000,3,1,97,6,1,2,2,6,5,5,2,8,7,4
444085466,1,1999,3,3,4,42,2,7,2,5,3,5,2,8,7,1
435902081,1,2000,3,2,6,5,1,1,2,1,1,5,2,8,7,3
395403063,1,1997,3,3,14,39,2,7,2,5,1,5,2,8,7,2
313645345,1,1991,3,2,2,6,3,3,1,2,2,1,1,1,4,4
395798318,1,1990,3,2,3,6,3,4,1,3,2,5,2,1,3,4
433768915,1,1997,3,2,6,48,3,5,1,3,2,1,1,1,2,3
370234626,1,1990,3,1,97,36,3,4,1,6,2,5,2,4,7,1
369202581,1,1991,3,4,2,12,3,3,1,1,1,5,2,4,4,3
426690242,1,2000,3,2,2,32,2,6,2,3,3,5,2,8,7,4
389287891,1,1994,3,5,2,6,1,1,1,1,1,5,2,1,1,4
340202659,1,1993,3,6,9,36,2,6,1,4,1,5,2,2,2,1
404865978,1,1993,3,2,1,48,3,5,1,3,4,1,1,4,7,3
415179113,1,1997,3,2,3,42,3,4,2,5,1,5,2,2,7,1
397545364,1,1994,3,5,9,47,3,4,1,3,1,5,2,1,3,3
404195504,1,1994,3,2,6,48,3,3,1,1,1,5,2,2,1,3
388930646,1,1993,3,4,2,49,3,4,2,3,1,5,2,8,7,4
435223634,1,2000,3,1,3,6,1,1,2,1,2,5,2,8,7,4
386879555,1,1996,3,2,2,48,5,3,1,6,2,1,2,1,7,3
382153995,1,1996,3,2,16,42,3,8,1,6,4,5,2,4,7,1
392045296,1,1995,3,2,97,6,5,8,3,6,3,5,2,4,7,4
371249073,1,1997,3,4,1,53,1,1,1,3,1,5,2,8,1,4
302016476,1,1994,3,2,2,32,1,2,1,2,2,5,1,7,1,4
436516457,1,1999,3,3,6,36,1,1,1,2,3,5,2,8,7,1
419723576,1,1994,3,3,4,48,3,3,1,3,1,5,1,8,1,3
361055820,1,1993,3,3,8,32,1,1,1,2,2,5,2,1,7,4
423971169,1,2000,3,1,2,6,4,4,1,3,2,5,2,8,7,4
386943017,1,1993,3,2,2,6,3,4,1,2,1,5,2,8,2,4
444889346,1,2000,3,1,97,4,5,8,2,2,3,5,2,2,7,4
389055211,1,1994,3,3,7,12,3,3,2,2,3,5,2,1,7,3
404213578,1,1997,3,3,1,12,1,1,1,1,1,5,2,8,1,3
373148215,1,1996,3,3,97,12,3,5,1,4,1,5,2,8,2,3
310378193,1,1992,3,5,15,12,2,6,1,4,1,5,2,8,3,3
363559860,1,1993,3,5,6,24,3,5,1,5,1,5,2,2,3,3
340471256,1,1995,3,3,2,37,4,4,3,6,5,5,2,2,7,3
335784406,1,1992,3,4,4,48,3,4,1,3,1,5,2,1,2,3
379406278,1,1993,3,3,97,34,1,1,1,3,1,5,2,1,7,1
425580644,1,1999,3,1,1,41,3,5,3,5,2,3,2,5,7,4
395812514,1,1994,3,3,97,48,1,2,1,2,2,5,2,2,1,3
327561023,1,2000,3,3,97,6,5,4,2,3,5,5,2,8,7,4
361540164,1,1993,3,3,3,6,1,2,1,2,2,5,2,9,1,4
402616941,1,1993,3,1,97,12,1,1,2,2,1,5,2,8,7,3
401644977,1,1994,3,4,8,6,2,6,1,5,2,5,2,3,7,4
387469319,1,1996,3,4,5,6,5,3,2,6,5,5,2,8,7,4
389072403,1,1991,3,2,3,48,5,8,1,3,2,1,1,1,7,3
369142871,1,1990,3,1,97,36,1,2,1,6,2,5,2,6,7,1
380607527,1,1994,3,3,10,36,1,1,1,1,1,5,2,2,7,1
376978916,1,1993,3,3,3,6,3,4,1,1,1,5,2,2,4,4
384823214,1,1997,3,3,3,12,2,6,1,4,2,5,2,2,7,3
370394401,1,1996,3,2,11,34,1,1,1,1,1,5,2,8,1,1
421976267,1,1998,3,1,97,6,2,6,2,2,2,1,1,2,7,4
379824745,1,1990,3,2,4,36,3,4,2,3,2,5,2,4,7,1
319290530,1,1991,3,2,97,48,1,2,2,4,2,1,2,1,7,3
350809990,1,1995,3,3,3,6,1,1,1,1,1,5,2,1,1,4
334328189,1,1989,3,2,1,6,1,2,1,3,4,5,2,1,7,4
417969593,1,1999,3,5,1,41,2,6,2,3,5,3,2,2,7,4
408362156,1,1998,3,1,97,6,3,5,2,4,2,5,2,8,7,4
421009756,1,1999,3,3,97,48,2,6,1,5,3,5,2,8,7,3
386099237,1,1999,3,2,4,6,3,3,1,1,1,5,2,8,7,4
358172779,1,1993,3,2,97,51,1,1,1,1,1,5,2,6,1,3
438534494,1,1999,3,3,97,51,3,5,1,5,2,5,2,8,7,3
368188533,1,1998,3,3,4,12,5,4,2,3,1,5,2,4,7,3
441167327,1,2000,3,3,97,6,5,8,3,6,5,5,2,4,7,4
427546335,1,1999,3,4,3,37,1,1,2,1,2,5,2,2,7,3
355153273,1,1993,3,2,1,25,3,5,1,3,2,5,2,8,2,1
397087956,1,1999,3,3,9,21,3,3,2,6,3,5,2,8,7,3
325575529,1,1995,3,2,4,36,3,4,1,3,2,5,2,1,3,1
157492131,1,1992,3,3,10,55,1,2,1,3,1,1,1,1,2,2
328239771,1,1993,3,5,9,48,1,2,1,1,1,5,2,8,1,3
429843616,1,1997,3,1,97,36,3,8,1,5,1,2,2,3,7,1
328409465,1,1995,3,4,11,6,1,2,1,3,1,5,2,1,1,4
383686036,1,1996,3,4,6,6,3,3,1,1,1,5,2,8,1,4
377078554,1,1997,3,3,10,26,4,5,1,4,1,5,2,8,3,2
379555441,1,1992,3,2,97,6,3,3,1,1,1,5,2,1,6,4
417631472,1,1998,3,2,8,34,2,6,2,4,4,5,2,8,7,1
413302728,1,1993,3,2,4,48,1,1,1,3,2,5,2,4,7,3
283530876,1,1989,3,4,5,36,2,6,1,4,1,3,2,1,2,1
429547586,1,1997,3,2,1,48,1,1,2,5,5,5,2,8,7,3
396351227,1,1992,3,2,6,6,2,7,2,1,2,5,2,2,7,4
328944370,1,1993,3,3,4,6,2,7,1,4,2,5,2,8,6,4
302764755,1,1988,3,5,10,12,1,2,1,3,1,1,2,1,2,3
353121929,1,1984,3,2,5,12,1,1,2,3,1,2,2,8,7,3
347580288,1,1987,3,3,6,12,3,3,2,3,2,1,2,1,7,3
419398447,1,1982,3,1,3,12,5,4,2,4,5,1,1,1,7,3
136887113,1,1983,3,2,5,17,1,2,1,3,3,1,1,1,7,2
309306521,1,1980,3,3,5,34,1,1,1,2,2,5,2,1,7,1
345235799,1,1986,3,3,7,26,1,1,1,1,1,1,2,3,4,2
411526898,1,1987,3,2,97,44,3,4,2,3,3,5,1,1,7,1
402799851,1,1986,3,1,4,27,5,8,2,4,5,1,1,1,7,2
332479741,1,1985,3,6,6,36,3,4,2,6,3,5,2,1,7,1
423778515,1,1985,3,1,5,48,5,8,2,6,4,1,1,1,7,3
158261284,1,1974,3,1,7,49,1,1,1,1,2,3,1,5,1,4
402560206,1,1979,3,2,4,6,5,4,1,3,2,6,1,6,2,4
369197982,1,1979,3,2,2,6,3,4,1,3,1,5,2,5,7,4
335916104,1,1986,3,3,5,34,5,4,3,3,4,5,2,7,7,1
361430761,1,1987,3,2,6,17,5,8,2,6,3,1,2,4,7,2
390946849,1,1982,3,4,1,6,1,2,1,3,2,5,2,2,2,4
